pool,pool_label,week_start,next_cumulative_net_return_bps,pool_next_cumulative_net_return_bps,next_cumulative_alpha_bps
w1001_1010_3m,10:01-10:10 / 3m,2022-03-25,-774.069727,-1118.229965,344.160238
w1001_1010_3m,10:01-10:10 / 3m,2022-03-28,-809.217945,-1147.487234,338.269289
w1001_1010_3m,10:01-10:10 / 3m,2022-03-29,-780.484725,-1118.032692,337.547967
w1001_1010_3m,10:01-10:10 / 3m,2022-03-30,-759.942531,-1088.224676,328.282145
w1001_1010_3m,10:01-10:10 / 3m,2022-03-31,-809.576072,-1117.803207,308.227134
w1001_1010_3m,10:01-10:10 / 3m,2022-04-01,-803.115999,-1069.844387,266.728389
w1001_1010_3m,10:01-10:10 / 3m,2022-04-06,-902.322910,-1168.405440,266.082530
w1001_1010_3m,10:01-10:10 / 3m,2022-04-07,-992.821764,-1285.484612,292.662847
w1001_1010_3m,10:01-10:10 / 3m,2022-04-08,-1091.787868,-1402.316834,310.528966
w1001_1010_3m,10:01-10:10 / 3m,2022-04-11,-1112.425503,-1412.415994,299.990491
w1001_1010_3m,10:01-10:10 / 3m,2022-04-12,-1113.351504,-1414.457954,301.106450
w1001_1010_3m,10:01-10:10 / 3m,2022-04-13,-1035.897620,-1391.098632,355.201011
w1001_1010_3m,10:01-10:10 / 3m,2022-04-14,-1079.594555,-1458.083779,378.489224
w1001_1010_3m,10:01-10:10 / 3m,2022-04-15,-1074.903310,-1411.470984,336.567674
w1001_1010_3m,10:01-10:10 / 3m,2022-04-18,-991.110096,-1321.843402,330.733307
w1001_1010_3m,10:01-10:10 / 3m,2022-04-19,-1059.560290,-1382.647897,323.087607
w1001_1010_3m,10:01-10:10 / 3m,2022-04-20,-1295.497940,-1637.311593,341.813653
w1001_1010_3m,10:01-10:10 / 3m,2022-04-21,-1475.966645,-1831.721165,355.754520
w1001_1010_3m,10:01-10:10 / 3m,2022-04-22,-1823.367812,-2225.856435,402.488623
w1001_1010_3m,10:01-10:10 / 3m,2022-04-25,-2167.253730,-2631.193818,463.940088
w1001_1010_3m,10:01-10:10 / 3m,2022-04-26,-2056.593838,-2554.496854,497.903017
w1001_1010_3m,10:01-10:10 / 3m,2022-04-27,-1871.708420,-2363.329134,491.620714
w1001_1010_3m,10:01-10:10 / 3m,2022-04-28,-1670.890240,-2148.846087,477.955847
w1001_1010_3m,10:01-10:10 / 3m,2022-04-29,-1428.687513,-1922.850254,494.162741
w1001_1010_3m,10:01-10:10 / 3m,2022-05-05,-1433.215667,-1956.046720,522.831054
w1001_1010_3m,10:01-10:10 / 3m,2022-05-06,-1373.774804,-1885.670454,511.895650
w1001_1010_3m,10:01-10:10 / 3m,2022-05-09,-1300.642529,-1802.102695,501.460166
w1001_1010_3m,10:01-10:10 / 3m,2022-05-10,-1177.161412,-1687.799927,510.638515
w1001_1010_3m,10:01-10:10 / 3m,2022-05-11,-1217.619680,-1720.679577,503.059897
w1001_1010_3m,10:01-10:10 / 3m,2022-05-12,-1198.763137,-1676.141700,477.378563
w1001_1010_3m,10:01-10:10 / 3m,2022-05-13,-1237.243412,-1661.604024,424.360612
w1001_1010_3m,10:01-10:10 / 3m,2022-05-16,-1263.640791,-1678.731412,415.090621
w1001_1010_3m,10:01-10:10 / 3m,2022-05-17,-1215.364900,-1603.956556,388.591656
w1001_1010_3m,10:01-10:10 / 3m,2022-05-18,-1179.603276,-1590.103459,410.500183
w1001_1010_3m,10:01-10:10 / 3m,2022-05-19,-1046.449006,-1459.601563,413.152557
w1001_1010_3m,10:01-10:10 / 3m,2022-05-20,-955.071186,-1353.533373,398.462187
w1001_1010_3m,10:01-10:10 / 3m,2022-05-23,-1151.488175,-1539.159850,387.671675
w1001_1010_3m,10:01-10:10 / 3m,2022-05-24,-1247.205643,-1623.132617,375.926975
w1001_1010_3m,10:01-10:10 / 3m,2022-05-25,-1184.748725,-1561.356681,376.607956
w1001_1010_3m,10:01-10:10 / 3m,2022-05-26,-1116.422936,-1474.118408,357.695472
w1001_1010_3m,10:01-10:10 / 3m,2022-05-27,-1087.631001,-1448.315263,360.684261
w1001_1010_3m,10:01-10:10 / 3m,2022-05-30,-985.674323,-1334.712608,349.038285
w1001_1010_3m,10:01-10:10 / 3m,2022-05-31,-923.443812,-1196.542750,273.098937
w1001_1010_3m,10:01-10:10 / 3m,2022-06-01,-873.073607,-1146.179477,273.105870
w1001_1010_3m,10:01-10:10 / 3m,2022-06-02,-682.239548,-974.507003,292.267454
w1001_1010_3m,10:01-10:10 / 3m,2022-06-06,-640.167414,-936.841698,296.674283
